Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:48] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:52] "POST //auth/passwordreset/request/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:52] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:52] "POST //auth/passwordreset/reset/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=2&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw&channel_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "POST //channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOiJpbnZhbGlkIiwic2Vzc2lvbl9pZCI6MX0.3hZVe_JQIwKaveDqXqynGHmuKuASvCx8guznvTQFpQM&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "GET //channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjF9.W5KOlidtUE8LzlCLr-dh_x02e00HBZhk61rnDM6ThMw&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:27:55] "DELETE //clear/v1 HTTP/1.1" 200 -
